timestamp,muts,symbol,date,method1_inst_buy,method1_inst_sell,method2_inst_buy,method2_inst_sell,method3_inst_buy,method3_inst_sell,method4_inst_buy,method4_inst_sell,method5_inst_buy,method5_inst_sell
2023-02-16 04:00:00.000,1676538000000000,GOOGL,2023-02-15,2363876222.29,2385567570.4,2345900324.7200003,2403543467.75,2300931383.46,2448512409.19,212575737.06,4536868055.49,2378754816.21,2370688976.27
2023-02-16 04:00:00.000,1676538000000000,HON,2023-02-15,321904302.37,236394163.17,327895450.34,230403015.01,331819420.98,226479044.45,22113188.36,536185277.0,345390061.26,212908404.11
2023-02-16 04:00:00.000,1676538000000000,IDXX,2023-02-15,118920520.44,117932263.83,121572750.64,115280033.78,125682571.7,111170212.68,10457170.46,226395613.76,120565057.47,116287726.89
2023-02-16 04:00:00.000,1676538000000000,ILMN,2023-02-15,93132932.77,93006437.28,97375977.9,88763392.22,108509872.42,77629497.81,5496385.42,180642984.79,108706151.79,77433218.49
2023-02-16 04:00:00.000,1676538000000000,INTC,2023-02-15,364162410.93,341367903.87,373458513.46,332071801.33,340603873.26,364926441.5,31259566.97,674270747.62,352777512.32,352752802.48
2023-02-16 04:00:00.000,1676538000000000,INTU,2023-02-15,242343268.58,180719048.8,240411526.71,182650790.69,230960667.94,192101649.37,8700224.53,414362092.74,239265438.28,183796879.18
2023-02-16 04:00:00.000,1676538000000000,ISRG,2023-02-15,177250191.84,182679967.86,156488715.8,203441443.93,161477032.27,198453127.48,12258977.17,347671182.37,162390663.64000002,197539496.1
2023-02-16 04:00:00.000,1676538000000000,JD,2023-02-15,152696749.46,115700126.41,146975612.77,121421263.24,145290948.55,123105927.58,38880757.55,229516118.25,128979968.17,139416907.8
2023-02-16 04:00:00.000,1676538000000000,KDP,2023-02-15,92086750.01,192764441.69,97910450.72,186940740.85,104487419.17,180363772.41,14373130.26,270478061.49,94461568.81,190389622.99
2023-02-16 04:00:00.000,1676538000000000,KHC,2023-02-15,200104855.24,130936577.64,203329610.43,127711822.5,204527917.92,126513514.97,19027525.27,312013907.51,208443255.63,122598177.33
2023-02-16 04:00:00.000,1676538000000000,KLAC,2023-02-15,225787582.73,186330894.77,230034047.11,182084430.4,231441219.74,180677257.85,13635359.56,398483118.02,233923045.53,178195432.1
2023-02-16 04:00:00.000,1676538000000000,LCID,2023-02-15,114813238.74,114042899.76,113375651.22,115480487.27,111048110.55,117808028.02,11068470.65,217787667.52,97208434.98,131647703.57
2023-02-16 04:00:00.000,1676538000000000,LRCX,2023-02-15,278797434.84,215905836.05,284160305.26,210542965.73,283763413.84,210939857.14,22870941.52,471832329.41,284672833.48,210030437.47
2023-02-16 04:00:00.000,1676538000000000,LULU,2023-02-15,180890261.8,166234341.46,187688488.45,159436114.76,191757284.68,155367318.55,18416040.82,328708562.47,195434958.07,151689645.14
2023-02-16 04:00:00.000,1676538000000000,MAR,2023-02-15,242558054.88,250352514.86,248619855.38,244290714.29,267571625.13,225338944.71,27685513.31,465225056.27,248430712.35,244479857.27
2023-02-16 04:00:00.000,1676538000000000,MCHP,2023-02-15,197420159.54,196545123.81,206513693.21,187451590.19,166743382.83,227221900.54,17321090.669999998,376644192.55,224518786.53,169446496.75
2023-02-16 04:00:00.000,1676538000000000,MDLZ,2023-02-15,166129876.15,113613929.43,136242749.74,143501055.92,136424212.13,143319593.52,9203839.46,270539966.34,117347688.4,162396117.18
2023-02-16 04:00:00.000,1676538000000000,MELI,2023-02-15,207487427.01,200555060.11,211714329.5,196328157.65,211853807.51,196188679.56,11241765.81,396800721.21,208096759.43,199945727.68
2023-02-16 04:00:00.000,1676538000000000,META,2023-02-15,2172694670.79,2119310863.85,2185504928.69,2106500605.86,2190595321.41,2101410212.98,209938979.11,4082066555.41,2238456547.64,2053548986.91
2023-02-16 04:00:00.000,1676538000000000,MNST,2023-02-15,111054654.38,117672044.15,116446817.44,112279881.16,147824739.6,80901959.0,9847393.13,218879305.34,154453100.85999998,74273597.88
2023-02-16 04:00:00.000,1676538000000000,MRNA,2023-02-15,190690154.58,169334956.37,195476601.33,164548509.53,195392827.52,164632283.31,16840919.49,343184191.31,204489281.87,155535828.99
2023-02-16 04:00:00.000,1676538000000000,MRVL,2023-02-15,242029569.35,180526159.6,243147296.46,179408432.39,243069496.43,179486232.56,22427842.45,400127886.48,258409399.34,164146329.57
2023-02-16 04:00:00.000,1676538000000000,MSFT,2023-02-15,3620068519.45,3924363666.9,3736804175.62,3807628010.72,3930388578.29,3614043608.08,210014383.35,7334417802.65,4127289680.13,3417142506.23
2023-02-16 04:00:00.000,1676538000000000,MU,2023-02-15,411918326.64,299770481.09,432967831.78,278720975.91,436053650.1,275635157.63,27121563.85,684567243.93,485521657.18,226167150.68
2023-02-16 04:00:00.000,1676538000000000,NFLX,2023-02-15,709784147.05,743043785.29,713827592.98,739000339.37,755926295.59,696901636.77,55148778.17,1397679154.07,757099696.24,695728236.0600001
2023-02-16 04:00:00.000,1676538000000000,NVDA,2023-02-15,4470119977.2,4508091096.0,4553604160.87,4424606912.29,4601022021.59,4377189051.63,396212787.31,8581998285.89,4867485717.1,4110725355.95
2023-02-16 04:00:00.000,1676538000000000,NXPI,2023-02-15,176951768.32,139337219.47,183191855.19,133097132.65,185698050.59,130590937.23,14513446.87,301775540.75,193739912.55,122549075.25
2023-02-16 04:00:00.000,1676538000000000,ODFL,2023-02-15,112435293.96,113066331.44,115012115.08,110489510.29,123168669.64,102332955.82,10815463.18,214686162.48,121115797.81,104385827.66
2023-02-16 04:00:00.000,1676538000000000,ON,2023-02-15,312226826.71,258999199.24,318734961.34,252491064.67,320933893.71,250292132.34,25509697.11,545716329.03,327127972.15,244098054.01
2023-02-16 04:00:00.000,1676538000000000,ORLY,2023-02-15,234613944.64,274035157.05,234725135.04,273923966.7,258570459.61,250078642.17,21954887.59,486694213.95,243899675.41,264749426.39
2023-02-16 04:00:00.000,1676538000000000,PANW,2023-02-15,495115593.0,453268201.71,503227945.73,445155848.97,506952257.27,441431537.35,40858122.11,907525672.52,523886657.45,424497137.29
2023-02-16 04:00:00.000,1676538000000000,PAYX,2023-02-15,112622031.78,80563685.98,121809932.65,71375785.11,121573953.98,71611763.86,7457737.88,185727979.69,122683515.06,70502202.69
2023-02-16 04:00:00.000,1676538000000000,PCAR,2023-02-15,132647394.4,108505697.11,130144265.18,111008826.41,88343510.42999999,152809580.99,6579009.74,234574081.85,87940494.78,153212596.8
2023-02-16 04:00:00.000,1676538000000000,PDD,2023-02-15,301415886.02,336383359.21,367238402.42,270560842.67,372947528.94,264851716.09,101740369.48,536058875.38,381600852.81,256198392.35
2023-02-16 04:00:00.000,1676538000000000,PEP,2023-02-15,457511426.58,292125784.04,471178869.78,278458340.77,473680542.93,275956667.61,16146248.09,733490962.49,482999961.34,266637249.25
2023-02-16 04:00:00.000,1676538000000000,PYPL,2023-02-15,513177274.78,636056146.81,508778868.79,640454553.14,505724535.97,643508886.0,46251691.96,1102981729.78,475918805.48,673314616.0600001
2023-02-16 04:00:00.000,1676538000000000,QCOM,2023-02-15,275245858.85,243199186.93,303763627.38,214681418.22,308909773.09,209535272.69,18216739.1,500228306.71,320299696.24,198145349.6
2023-02-16 04:00:00.000,1676538000000000,REGN,2023-02-15,136114315.42,153275974.15,139087518.13,150302771.44,159301830.21,130088459.43,6486167.85,282904121.56,141319084.77,148071204.83
2023-02-16 04:00:00.000,1676538000000000,ROST,2023-02-15,111147687.88,101970996.37,109784787.84,103333896.38,109352366.28,103766317.99,31391960.26,181726724.02,100220295.62,112898388.72
2023-02-16 04:00:00.000,1676538000000000,SBUX,2023-02-15,261532477.55,230284731.23,268921679.68,222895529.09,305289178.98,186528029.89,15322665.15,476494543.66,332995739.56,158821469.17
2023-02-16 04:00:00.000,1676538000000000,SGEN,2023-02-15,105823176.83,102205442.15,108160867.39,99867751.62,113743507.21,94285111.73,10954248.74,197074370.32,113324681.05,94703937.97
2023-02-16 04:00:00.000,1676538000000000,SIRI,2023-02-15,41787304.53,44637887.34,44440385.29,41984806.66,43654695.81,42770496.15,5274578.48,81150613.16,43005066.24,43420125.36
2023-02-16 04:00:00.000,1676538000000000,SNPS,2023-02-15,191156106.44,172232832.79,202139053.55,161249885.72,203698767.84,159690171.37,10153257.01,353235682.3,196885169.2,166503770.07
2023-02-16 04:00:00.000,1676538000000000,TEAM,2023-02-15,170541762.83,163495736.0,177411125.81,156626373.07,182374980.74,151662518.0,22109144.35,311928354.53,189005161.58,145032337.29
2023-02-16 04:00:00.000,1676538000000000,TMUS,2023-02-15,431393675.32,385202928.23,449981122.99,366615480.41,450112342.8,366484260.56,34678289.56,781918313.85,472584891.23,344011712.12
2023-02-16 04:00:00.000,1676538000000000,TSLA,2023-02-15,16633751065.76,16399304596.99,16829582667.34,16203472995.37,17014677610.94,16018378051.72,1383329693.48,31649725969.2,17436837690.99,15596217971.77
2023-02-16 04:00:00.000,1676538000000000,TXN,2023-02-15,442793204.21,320130918.13,458834262.5,304089859.83,465643947.34,297280175.1,31209758.89,731714363.4399999,483562664.26,279361458.13
2023-02-16 04:00:00.000,1676538000000000,VRSK,2023-02-15,84298076.71000001,78978823.5,66847894.08,96429006.19,66710137.82,96566762.47,5178391.09,158098508.97,65404962.1,97871938.14
2023-02-16 04:00:00.000,1676538000000000,VRTX,2023-02-15,150277461.18,153984089.93,118215368.13,186046183.04,117051638.14,187209913.07,7886379.15,296375171.99,115475295.08,188786256.14
2023-02-16 04:00:00.000,1676538000000000,WBA,2023-02-15,150928745.97,96601377.66,156010754.37,91519369.16,156926725.38,90603398.12,9674829.32,237855294.21,188759275.81,58770847.77
2023-02-16 04:00:00.000,1676538000000000,WBD,2023-02-15,147008760.86,112305144.85,161587394.71,97726510.9,162584047.17,96729858.55,14806347.45,244507558.65,187853187.07,71460718.86
2023-02-16 04:00:00.000,1676538000000000,WDAY,2023-02-15,138096200.16,118983268.83,138842773.91,118236695.02,140287559.97,116791908.98,9333711.39,247745757.47,142123697.42,114955771.61
2023-02-16 04:00:00.000,1676538000000000,XEL,2023-02-15,101737582.94,108341292.1,94396607.85,115682266.9,73892960.65,136185914.10999998,9021632.81,201057241.96,47649510.1,162429364.82
2023-02-16 04:00:00.000,1676538000000000,ZM,2023-02-15,102625909.72,93293819.79,112285223.56,83634506.12,112799758.81,83119970.86,8118365.229999999,187801364.43,116924584.53,78995145.17
2023-02-16 04:00:00.000,1676538000000000,ZS,2023-02-15,128165589.95,128819191.09,137274477.77,119710303.33,139946321.32,117038459.57,13689682.55,243295098.53,141594041.51,115390739.4
2023-02-17 04:00:00.000,1676624400000000,AAPL,2023-02-16,5503488632.77,5031758976.09,4999565054.19,5535682554.59,4946491912.11,5588755696.81,644368574.01,9890879034.8,4987137280.72,5548110328.190001
2023-02-17 04:00:00.000,1676624400000000,ABNB,2023-02-16,1266620718.12,1290439200.34,1282919659.77,1274140258.57,1344364998.55,1212694919.84,138587057.44,2418472860.79,1327633350.32,1229426567.94
2023-02-17 04:00:00.000,1676624400000000,ADBE,2023-02-16,531555666.77,627602697.62,574958843.52,584199520.89,652265226.82,506893137.54,53464551.86,1105693812.45,578592215.71,580566148.56
2023-02-17 04:00:00.000,1676624400000000,ADI,2023-02-16,562221858.47,469549805.24,552778124.75,478993538.85,388625541.51,643146122.26,55601201.44,976170462.05,427451759.27,604319904.33
2023-02-17 04:00:00.000,1676624400000000,ADP,2023-02-16,229436135.5,286374343.56,238319532.81,277490946.08,226687316.69,289123162.11,23276465.8,492534013.12,229810441.19,286000037.76
2023-02-17 04:00:00.000,1676624400000000,ADSK,2023-02-16,114487211.07,96320240.15,124457168.02,86350283.25,124309369.97,86498081.24,6337489.43,204469961.64,124860100.36,85947350.79
2023-02-17 04:00:00.000,1676624400000000,AEP,2023-02-16,78880858.03999999,130349066.03,77626622.11,131603301.96,77388578.78999999,131841345.37,6522133.91,202707789.91,75632533.42,133597390.69
2023-02-17 04:00:00.000,1676624400000000,ALGN,2023-02-16,185260708.01,161859150.41,188904513.16,158215345.16,188759662.57,158360195.84,22202910.77,324916947.68,187633698.14,159486160.17
2023-02-17 04:00:00.000,1676624400000000,AMAT,2023-02-16,734473675.87,460906258.3,600507071.16,594872863.06,494585103.12,700794831.15,78596623.49,1116783310.65,484577957.73,710801976.5
2023-02-17 04:00:00.000,1676624400000000,AMD,2023-02-16,2184517929.86,2420436203.69,2019475119.58,2585479013.97,1916180869.89,2688773263.73,249736926.79,4355217206.81,1594612773.35,3010341360.38
2023-02-17 04:00:00.000,1676624400000000,AMGN,2023-02-16,473767271.07,449159552.59,466551419.37,456375404.46,377083199.79,545843624.02,23719427.91,899207395.6,356332766.6,566594057.18
2023-02-17 04:00:00.000,1676624400000000,AMZN,2023-02-16,2848781187.39,2684941925.32,2884674216.35,2649048896.37,2883195301.78,2650527810.93,239436678.58,5294286434.25,2911002765.59,2622720347.01
2023-02-17 04:00:00.000,1676624400000000,ANSS,2023-02-16,60646767.78,70070327.6,54663777.97,76053317.39,53588214.71,77128880.69,6593689.96,124123405.21,58362408.04,72354687.33
2023-02-17 04:00:00.000,1676624400000000,ASML,2023-02-16,439358101.25,269194000.97,440290403.74,268261698.53,440156967.25,268395134.99,58816058.83000001,649736043.33,440109600.28,268442501.97
2023-02-17 04:00:00.000,1676624400000000,ATVI,2023-02-16,213613359.65,196675892.94,256972312.52,153316939.95,258365881.66,151923370.82,20301845.76,389987406.78,300998642.95,109290609.52
2023-02-17 04:00:00.000,1676624400000000,AVGO,2023-02-16,732832351.9499999,548403903.99,524824483.11,756411772.86,526428386.27,754807869.72,33864837.06,1247371418.88,500171092.12,781065163.85
2023-02-17 04:00:00.000,1676624400000000,AZN,2023-02-16,160915714.28,167100923.28,150708073.88,177308563.49,151448089.67,176568547.77,15882579.82,312134057.67,157665116.05,170351521.4
2023-02-17 04:00:00.000,1676624400000000,BKNG,2023-02-16,466108858.41,430632653.8,465492632.29,431248879.96,487356475.98,409385036.28,20426311.85,876315200.46,465312452.56,431429059.7
2023-02-17 04:00:00.000,1676624400000000,BKR,2023-02-16,81156661.23,97986843.41,81658440.06,97485064.39,85477181.64,93666322.84,6975973.7,172167530.87,89915053.94,89228450.58
2023-02-17 04:00:00.000,1676624400000000,CDNS,2023-02-16,350758981.1,253240885.73,306882655.68,297117211.13,302211301.82,301788565.02,37749836.6,566250030.31,295404212.14,308595654.71
2023-02-17 04:00:00.000,1676624400000000,CEG,2023-02-16,137298301.72,139308828.01,161091905.29,115515224.66,164135934.13,112471195.66,18412895.07,258194234.85,172088823.09,104518306.66
2023-02-17 04:00:00.000,1676624400000000,CHTR,2023-02-16,180398468.81,140581858.88,139895818.94,181084508.8,139261376.03,181718951.68,15641443.01,305338884.83,146769432.76,174210894.92000002
2023-02-17 04:00:00.000,1676624400000000,CMCSA,2023-02-16,490322769.46,608854249.76,705671440.6999999,393505578.5,709909619.59,389267399.69,80747124.81,1018429894.42,911619376.35,187557642.82
2023-02-17 04:00:00.000,1676624400000000,COST,2023-02-16,339534379.54,500327952.25,399034525.29,440827806.36,419423218.01,420439113.73,13008707.22,826853624.48,419606725.62,420255606.11
2023-02-17 04:00:00.000,1676624400000000,CPRT,2023-02-16,59086514.07,42917591.24,54507242.35,47496863.03,33590317.7,68413787.69,3128646.45,98875459.01,32821134.3,69182971.03
2023-02-17 04:00:00.000,1676624400000000,CRWD,2023-02-16,232889354.33,268293082.16,237448723.87,263733712.43,253200413.67,247982022.81,22571287.49,478611148.9,252757978.49,248424458.0
2023-02-17 04:00:00.000,1676624400000000,CSCO,2023-02-16,1318999101.69,1238627931.23,1200537755.52,1357089277.48,1206111646.73,1351515386.31,167896483.55,2389730549.11,1306304701.56,1251322331.28
2023-02-17 04:00:00.000,1676624400000000,CSGP,2023-02-16,70231538.88,112063904.12,67572057.64,114723385.43,67100429.02,115195013.98,5132554.48,177162888.45,61526721.41,120768721.75
2023-02-17 04:00:00.000,1676624400000000,CSX,2023-02-16,230998647.51,255266053.38,155826730.18,330437970.55,154378251.81,331886448.86,23444000.52,462820700.37,67225355.31,419039345.51
2023-02-17 04:00:00.000,1676624400000000,CTAS,2023-02-16,90513525.28,63445751.65,90519306.38,63439970.55,92001502.84,61957774.09,5436338.36,148522938.52,90361516.53,63597760.45
2023-02-17 04:00:00.000,1676624400000000,CTSH,2023-02-16,105207858.84,121375638.14,102340690.74,124242806.47,87851155.81,138732341.36,13054000.19,213529496.7,89739743.03,136843754.06
2023-02-17 04:00:00.000,1676624400000000,DDOG,2023-02-16,628856733.2,619115907.23,620252831.07,627719809.3,592238006.15,655734633.97,101999511.84,1145973128.45,584326644.01,663645996.41
2023-02-17 04:00:00.000,1676624400000000,DLTR,2023-02-16,104805449.66,157001147.3,100946115.34,160860481.60999998,100405832.02,161400764.9,10182524.47,251624072.31,99824247.39,161982349.53
2023-02-17 04:00:00.000,1676624400000000,DXCM,2023-02-16,109084483.65,104226773.81,107791598.01,105519659.4,117104887.93,96206369.55,6049703.03,207261554.3,114902311.68,98408945.74
2023-02-17 04:00:00.000,1676624400000000,EA,2023-02-16,169403413.81,165857936.9,168650998.72,166610351.9,150659588.24,184601762.48,11349577.78,323911772.94,145560438.62,189700912.1
2023-02-17 04:00:00.000,1676624400000000,EBAY,2023-02-16,85174979.53,115820377.49,77789897.46,123205459.46,74463586.29,126531770.56,14333506.69,186661850.31,57118634.43,143876722.63
2023-02-17 04:00:00.000,1676624400000000,ENPH,2023-02-16,491692817.56,526120351.29,471216667.86,546596500.73,471144858.67,546668309.92,51136443.69,966676724.86,462920658.46,554892510.17
2023-02-17 04:00:00.000,1676624400000000,EXC,2023-02-16,170466825.57,136041172.28,200277215.14,106230782.54,201675808.99,104832188.69,11317849.25,295190148.53,241068975.97,65439021.93
2023-02-17 04:00:00.000,1676624400000000,FANG,2023-02-16,174896873.39000002,176887558.91,175502236.62,176282195.62,160293989.16,191490442.97,13489865.31,338294566.87,159648618.08,192135814.15
2023-02-17 04:00:00.000,1676624400000000,FAST,2023-02-16,73384370.65,81217455.87,86086476.47,68515350.07000001,86189386.11,68412440.39,4877006.8,149724819.59,97179250.98,57422575.66
2023-02-17 04:00:00.000,1676624400000000,FTNT,2023-02-16,137764438.76,137211959.68,103094256.88,171882141.46,101988805.7,172987592.69,9062366.88,265914031.61,87595755.28,187380642.98
2023-02-17 04:00:00.000,1676624400000000,GEHC,2023-02-16,74029166.24,59767486.9,60767058.88,73029594.21,61755468.83,72041184.17999999,7491422.24,126305230.78,63563181.36,70233471.63
2023-02-17 04:00:00.000,1676624400000000,GFS,2023-02-16,101275039.47,77353275.28999999,80278345.72,98349969.13,78813362.65,99814952.1,16556219.61,162072095.15,74687046.45,103941268.39
2023-02-17 04:00:00.000,1676624400000000,GILD,2023-02-16,189160512.43,315928246.71,182254197.08,322834562.21,182597316.6,322491442.6,15927144.88,489161614.39,159615542.69,345473216.44
2023-02-17 04:00:00.000,1676624400000000,GOOG,2023-02-16,1768707342.0,1784460553.77,1741788007.43,1811379888.53,1540949171.4,2012218724.57,190715581.3,3362452314.37,1639116777.87,1914051118.02
2023-02-17 04:00:00.000,1676624400000000,GOOGL,2023-02-16,1843373376.09,2113046008.07,1759244104.79,2197175279.18,1737171831.38,2219247552.59,160522364.16,3795897020.02,1638677716.21,2317741667.79
2023-02-17 04:00:00.000,1676624400000000,HON,2023-02-16,318868802.45,293199938.27,302928616.92,309140123.82,214427731.79,397641008.96,24926876.17,587141864.49,232558729.68,379510010.99
2023-02-17 04:00:00.000,1676624400000000,IDXX,2023-02-16,146236945.03,147959326.34,144205321.51,149990949.93,134462671.37,159733599.98,6720936.23,287475335.15,143762347.07,150433924.27
2023-02-17 04:00:00.000,1676624400000000,ILMN,2023-02-16,124451331.2,125168082.08,114680024.69,134939388.54,103162770.55,146456642.69,16791577.240000002,232827835.93,98930022.79,150689390.41
2023-02-17 04:00:00.000,1676624400000000,INTC,2023-02-16,363262949.53,559010726.18,403981496.19,518292179.64,434898219.84,487375455.99,49123067.95,873150608.02,460700093.83,461573582.03
2023-02-17 04:00:00.000,1676624400000000,INTU,2023-02-16,315631605.31,270667682.51,293897003.98,292402283.81,255098261.31,331201026.44,26632038.38,559667249.29,287300510.16,298998777.62
2023-02-17 04:00:00.000,1676624400000000,ISRG,2023-02-16,176601664.34,265479399.47,175164747.78,266916315.98,175511041.89,266570022.0,14155254.84,427925809.09,173723942.35,268357121.52
2023-02-17 04:00:00.000,1676624400000000,JD,2023-02-16,248584798.64,240976805.71,274983552.1,214578052.2,277611365.51,211950238.7,28293566.98,461268037.18,333599678.6,155961925.58
2023-02-17 04:00:00.000,1676624400000000,KDP,2023-02-16,178139046.05,173549570.46,118503067.48,233185549.11,118087974.32,233600642.26,19312066.2,332376550.36,85140811.33,266547805.22
2023-02-17 04:00:00.000,1676624400000000,KHC,2023-02-16,185079237.66,192781924.19,147992519.94,229868641.87,136474931.98,241386229.8,18916518.48,358944643.41,67801558.56,310059603.22
2023-02-17 04:00:00.000,1676624400000000,KLAC,2023-02-16,247227999.63,362055135.84,253007469.99,356275665.45,255121307.98,354161827.45,28745147.02,580537988.33,254212363.91,355070771.55
2023-02-17 04:00:00.000,1676624400000000,LCID,2023-02-16,106049276.27,126301594.39,102807643.49,129543227.06,101258542.05,131092328.69,6887430.26,225463440.46,93318489.54,139032381.29
2023-02-17 04:00:00.000,1676624400000000,LRCX,2023-02-16,283538166.2,385800426.61,317712070.76,351626521.94,318208026.1,351130566.59000003,18451434.18,650887158.53,327401826.17,341936766.56
2023-02-17 04:00:00.000,1676624400000000,LULU,2023-02-16,194853190.66,189163123.57,177130080.94,206886233.33,176111576.1,207904738.1,24212513.880000006,359803800.32,185333888.21,198682426.02
2023-02-17 04:00:00.000,1676624400000000,MAR,2023-02-16,200926902.7,240507653.01,198428274.86,243006280.85,196270435.0,245164120.68,19789605.36,421644950.38,188677246.96,252757308.81
2023-02-17 04:00:00.000,1676624400000000,MCHP,2023-02-16,306183010.49,178136679.29,191273203.92,293046485.96,174106033.06,310213656.8,20577289.7,463742400.12,172280157.8,312039531.88
2023-02-17 04:00:00.000,1676624400000000,MDLZ,2023-02-16,304958765.28,196020475.47,318817115.03000003,182162125.85,319527374.09,181451866.77,19174693.79,481804546.9,355659684.5,145319556.24
2023-02-17 04:00:00.000,1676624400000000,MELI,2023-02-16,210820708.61,278186052.06,210542986.5,278463774.16,210586999.53,278419761.15,9334508.16,479672252.56,210799674.53,278207086.14
2023-02-17 04:00:00.000,1676624400000000,META,2023-02-16,2070241314.97,2291968397.62,2048804639.54,2313405072.95,2021309396.2,2340900316.32,196848388.11,4165361324.31,1981234662.69,2380975049.76
2023-02-17 04:00:00.000,1676624400000000,MNST,2023-02-16,108286226.95,144411532.87,152892284.85,99805474.96,152717883.11,99979876.72,11976761.26,240720998.5,150421632.82,102276126.99
2023-02-17 04:00:00.000,1676624400000000,MRNA,2023-02-16,245678292.98,191183259.66,252393059.82,184468492.76,256287300.29,180574252.41,23615627.35,413245925.23,263975719.19,172885833.33
2023-02-17 04:00:00.000,1676624400000000,MRVL,2023-02-16,286702129.49,308291290.61,224516933.51,370476486.55,224577225.63,370416194.33,33010419.04,561983001.0,217221725.06,377771695.1
2023-02-17 04:00:00.000,1676624400000000,MSFT,2023-02-16,3604112682.81,4663033659.83,3679655705.01,4587490637.62,4779111340.2,3488035002.51,182852925.83,8084293416.86,4848909974.04,3418236368.54
2023-02-17 04:00:00.000,1676624400000000,MU,2023-02-16,369196255.77,532723326.74,485941615.37,415977967.05,570521906.14,331397676.25,41944982.19,859974600.1600001,567040438.13,334879144.36
2023-02-17 04:00:00.000,1676624400000000,NFLX,2023-02-16,978523246.27,994845368.28,887158345.42,1086210269.14,871075169.76,1102293444.72,96224004.9,1877144609.75,866049738.53,1107318876.03
2023-02-17 04:00:00.000,1676624400000000,NVDA,2023-02-16,4584225545.96,4361669497.74,4719125716.08,4226769327.59,4755717015.9800005,4190178027.6,491451567.41,8454443476.32,4854507411.58,4091387632.14
2023-02-17 04:00:00.000,1676624400000000,NXPI,2023-02-16,250924721.81,251971235.65,323099587.88,179796369.6,332756893.09,170139064.51,21731065.63,481164891.9,339323191.82,163572765.7
2023-02-17 04:00:00.000,1676624400000000,ODFL,2023-02-16,140416415.24,134911799.27,140296204.5,135032009.99,132593704.17,142734510.27,12174916.72,263153297.68,131519884.89,143808329.58
2023-02-17 04:00:00.000,1676624400000000,ON,2023-02-16,233362433.41,356579861.66,259968643.61,329973651.38,358173132.96,231769162.07,25085007.15,564857287.93,357633853.71000004,232308441.16
2023-02-17 04:00:00.000,1676624400000000,ORLY,2023-02-16,297863889.9,277208876.72,305712247.89,269360518.72,311272289.48,263800477.11,41090546.64,533982219.92,305703477.87,269369288.77
2023-02-17 04:00:00.000,1676624400000000,PANW,2023-02-16,320028692.97,365501489.27,340582652.97,344947529.21,364271143.44,321259038.68,33913900.02,651616282.1,333163531.58,352366650.5
2023-02-17 04:00:00.000,1676624400000000,PAYX,2023-02-16,83319902.12,89627265.16,67824263.69,105122903.62,67986690.82,104960476.47,5694119.19,167253048.07999998,65325676.29,107621490.94
2023-02-17 04:00:00.000,1676624400000000,PCAR,2023-02-16,93505222.37,92824026.62,91910728.81,94418520.14,70713067.43,115616181.58,4971657.8,181357591.13,67830069.7,118499179.28
2023-02-17 04:00:00.000,1676624400000000,PDD,2023-02-16,275177800.54,285519227.67,282292975.43,278404052.81,270985066.99,289711961.21,39502396.3,521194631.87,275409377.39,285287650.78
2023-02-17 04:00:00.000,1676624400000000,PEP,2023-02-16,379089924.11,579768224.46,353038157.82,605819990.71,354805618.92,604052529.69,31110998.75,927747149.82,360184848.41,598673300.19
2023-02-17 04:00:00.000,1676624400000000,PYPL,2023-02-16,450225570.39,474820737.24,445340987.9,479705319.79,451224939.79,473821367.65,35905222.65,889141084.92,498442874.25,426603433.34
2023-02-17 04:00:00.000,1676624400000000,QCOM,2023-02-16,376397415.01,551457701.5,511059818.53,416795298.11,596207159.8399999,331647956.71,39017765.38,888837351.24,563503021.4000001,364352095.04
2023-02-17 04:00:00.000,1676624400000000,REGN,2023-02-16,210821499.11,240194660.55,204336179.01,246679980.78,202074251.01,248941908.74,18953596.18,432062563.68,201688414.55,249327745.22
2023-02-17 04:00:00.000,1676624400000000,ROST,2023-02-16,166814624.25,152611058.73,123988321.04,195437361.94,124574913.02,194850769.91,15068759.98,304356922.97,119646580.11,199779102.81
2023-02-17 04:00:00.000,1676624400000000,SBUX,2023-02-16,258903504.07,288328152.25,252010381.39,295221274.96,217591064.73,329640591.64,14115253.93,533116402.48,190788509.96,356443146.26
2023-02-17 04:00:00.000,1676624400000000,SGEN,2023-02-16,395728718.12,373551159.73,395184534.51,374095343.33,384518694.27,384761183.7,61960420.16,707319457.69,380557698.01,388722179.95
2023-02-17 04:00:00.000,1676624400000000,SIRI,2023-02-16,62818126.64,44067548.03,58624040.38,48261634.45,58634505.54,48251169.32,8607570.74,98278103.96,53425927.64,53459747.41
2023-02-17 04:00:00.000,1676624400000000,SNPS,2023-02-16,334433631.96,328843655.49,330171683.34,333105604.14,306851784.58,356425502.95,28273761.16,635003526.18,328656022.36,334621265.13
2023-02-17 04:00:00.000,1676624400000000,TEAM,2023-02-16,233985988.06,237337179.28,236104570.68,235218596.7,221415823.73,249907343.69,37495133.76,433828033.72,242635997.08,228687170.31
2023-02-17 04:00:00.000,1676624400000000,TMUS,2023-02-16,419269072.51,363366964.27,402716587.51,379919449.45,289688014.21,492948022.73,33362638.83,749273398.0,275421679.83,507214357.06
2023-02-17 04:00:00.000,1676624400000000,TSLA,2023-02-16,20989611547.5,20912496071.72,20972811624.1,20929295995.15,20992707286.13,20909400333.12,1793339293.97,40108768325.21,21092268352.94,20809839266.25
